"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Transcript.stable.ID"
"ENST00000637748.1",41.4423341959016,-21.5215728045257,2.73185288658779,-7.8780130914762,3.32627876375761e-15,2.05467565516071e-10,"ENST00000637748"
"ENST00000704673.1",70.9534225689542,20.6016545574383,2.86554336511313,7.18944086076497,6.50571912775209e-13,4.01864776240375e-08,"ENST00000704673"
"ENST00000682518.1",42.6002786847671,-21.5573275905527,2.76586321912678,-7.79406857196595,6.48853057097882e-15,4.00803021899933e-10,"ENST00000682518"
"ENST00000443950.6",92.9295804471373,-22.3119212734366,3.6348283936357,-6.13836991933459,8.33725405228956e-10,5.15000520063979e-05,"ENST00000443950"
"ENST00000703947.1",63.6929347686914,-23.537204441632,3.792654308585,-6.20599783859909,5.43509250824674e-10,3.35731099326909e-05,"ENST00000703947"
"ENST00000699127.1",65.5109204326843,-22.5536394567172,4.0289940936428,-5.59783383458014,2.1704663059173e-08,0.00134071874182818,"ENST00000699127"
"ENST00000454935.1",55.1349914128426,19.6421889284195,3.63086143028752,5.40978754093189,6.3099562156641e-08,0.00389772305397787,"ENST00000454935"
"ENST00000409655.5",13.3625516549414,-20.3721543835343,3.82598789399857,-5.32467821330276,1.01131908347064e-07,0.00624701911050651,"ENST00000409655"
"ENST00000396986.6",64.6567175129578,-21.2006488614517,3.2449484643128,-6.5334316075006,6.42795543519015e-11,3.97061235187131e-06,"ENST00000396986"
"ENST00000698918.1",17.6932557738912,-20.6663108110928,3.92925472437825,-5.25960067767379,1.4436856921796e-07,0.00891779088916259,"ENST00000698918"
"ENST00000445086.6",28.582597121265,-21.1420533371402,3.94780031097415,-5.35540089967804,8.53669255524554e-08,0.00527320035830072,"ENST00000445086"
"ENST00000528883.5",42.6562995039106,-20.1472489913915,3.47422549552222,-5.79906198298252,6.66868823203916e-09,0.000411931540781291,"ENST00000528883"
"ENST00000534579.5",53.4642191589945,20.2949503702379,3.07528053385308,6.59938179519836,4.12875788712894e-11,2.55037503445842e-06,"ENST00000534579"
"ENST00000540725.6",38.2180260248312,-21.572569485126,4.09876208841852,-5.26319142701196,1.41576032948734e-07,0.00874529313127625,"ENST00000540725"
"ENST00000356000.7",130.670616366551,-22.8661273562211,3.89520630930802,-5.87032509717907,4.34941413901289e-09,0.000268667660780965,"ENST00000356000"
"ENST00000698869.1",80.591663163599,20.5144355094678,3.71131600021562,5.52753673044169,3.24758249734797e-08,0.00200606418443681,"ENST00000698869"
"ENST00000433803.1",75.3422649981074,-21.4913860604097,3.14568892543392,-6.83201250023319,8.37315518265439e-12,5.17218168787744e-07,"ENST00000433803"
"ENST00000529180.1",8.6490179583015,-20.958222619851,3.63000347187885,-5.77360952467719,7.75911309056139e-09,0.000479288174717068,"ENST00000529180"
"ENST00000534650.5",56.6273981456445,20.0936515006992,3.52122396378561,5.70643949585554,1.15363888374767e-08,0.000712614274879775,"ENST00000534650"
"ENST00000698257.1",218.965668748438,-24.0037956019656,3.93993576676365,-6.09243323316483,1.11207231502075e-09,6.8693818971147e-05,"ENST00000698257"
"ENST00000700522.1",27.2772787367913,-21.4231441121763,3.43575251552534,-6.23535717877534,4.50748430687261e-10,2.78431813119828e-05,"ENST00000700522"
"ENST00000690257.1",22.4092736609475,18.5771927242861,3.48055852937325,5.33741713219554,9.42799688870657e-08,0.00582376795812293,"ENST00000690257"
"ENST00000698839.1",59.5371325199319,20.2504722502196,2.45848282444694,8.23697934712035,1.76612956842224e-16,1.0909558957101e-11,"ENST00000698839"
"ENST00000530608.6",60.7523083989817,-21.4001792317874,3.64296926361439,-5.8743782017406,4.24433396695065e-09,0.000262176753472509,"ENST00000530608"
"ENST00000393055.6",46.3381078879148,-21.1435764439821,2.73722036808929,-7.72446993690218,1.12319744674971e-14,6.93810294831761e-10,"ENST00000393055"
"ENST00000532163.5",26.9759887660333,18.6434313028927,3.39976334290196,5.483743844058,4.16417617382339e-08,0.00257225326433245,"ENST00000532163"
"ENST00000375300.6",137.33748082988,-23.1980347201927,4.17572211547677,-5.55545462046247,2.76890145522413e-08,0.0017103781179065,"ENST00000375300"
"ENST00000694934.1",58.9165636929446,-21.1482729359813,3.65905986555648,-5.77970126563233,7.4833382688647e-09,0.000462253288206042,"ENST00000694934"
"ENST00000422003.6",63.1704548109386,-22.3078845397558,3.71085750792035,-6.01151741670016,1.83794761219474e-09,0.000113531861952881,"ENST00000422003"
"ENST00000395324.6",149.693565040182,21.4709162523187,3.73983931606087,5.74113335835342,9.40449906609827e-09,0.000580925311811956,"ENST00000395324"
"ENST00000448372.5",186.59914689783,21.4479289920159,2.66145633795061,8.05871908781014,7.70980426941146e-16,4.76242319525816e-11,"ENST00000448372"
"ENST00000552512.5",36.2572439705969,19.0248295505814,2.65143664825118,7.17529101181041,7.21535398885238e-13,4.456996312454e-08,"ENST00000552512"
"ENST00000548274.5",31.3506070434043,-21.3998154493375,2.62709066706953,-8.145822950682,3.76710990577824e-16,2.32698145989828e-11,"ENST00000548274"
"ENST00000652091.1",77.3067551118175,-21.2960239295558,3.54642500472235,-6.00492718757579,1.91417787240844e-09,0.000118240681356541,"ENST00000652091"
"ENST00000673058.2",43.6419947468747,19.5355833311715,3.42521863412035,5.7034558718581,1.1740244216441e-08,0.000725206625493774,"ENST00000673058"
"ENST00000308385.6",23.0387816075742,-19.9955717503034,3.69183592995977,-5.4161593661399,6.08928311550434e-08,0.00376141107327819,"ENST00000308385"
"ENST00000557644.5",30.8921881714181,-20.8570249672198,3.00271321450046,-6.9460596058587,3.75630112018064e-12,2.32030476494678e-07,"ENST00000557644"
"ENST00000258530.8",34.3922464823647,19.5038556401869,3.16753815777762,6.15741773853517,7.39406274941343e-10,4.56738650094017e-05,"ENST00000258530"
"ENST00000682272.1",386.496427551012,-24.3538963562889,3.12615584628166,-7.79036540524879,6.68156811318475e-15,4.12727143919535e-10,"ENST00000682272"
"ENST00000306014.10",126.50740796629,21.1321794329233,3.84328077601111,5.49847400294707,3.8309200467361e-08,0.00236639762206936,"ENST00000306014"
"ENST00000543984.5",37.2564596393968,-22.2669996692654,2.99484980071145,-7.43509730069791,1.04491019963062e-13,6.45451479413829e-09,"ENST00000543984"
"ENST00000546126.7",9.99473818690409,-21.126571834354,3.78174216572326,-5.5864654195201,2.31737666185422e-08,0.00143146673779397,"ENST00000546126"
"ENST00000697719.1",160.944025295404,21.5474781459158,4.10855920851902,5.24453392353152,1.56677877892618e-07,0.00967814919530492,"ENST00000697719"
"ENST00000239891.4",28.9711455355774,19.3123236725823,3.62191619360158,5.33207358764929,9.70975733769487e-08,0.0059978142050675,"ENST00000239891"
"ENST00000680671.1",55.7659849159295,19.0346285188341,3.31679111042255,5.73886864898441,9.53111039447783e-09,0.00058874622017729,"ENST00000680671"
"ENST00000337343.9",83.9506784502264,-21.0788257287725,2.94055272659258,-7.16832095481518,7.59231426619853e-13,4.68984844537349e-08,"ENST00000337343"
"ENST00000389908.7",23.4996964907648,-21.0469830794804,3.89296714171029,-5.40641169404629,6.42999060627074e-08,0.0039718694973995,"ENST00000389908"
"ENST00000378319.8",339.388283531141,23.1195367362857,4.06923119239926,5.68154907970569,1.33480197961581e-08,0.000824520530828484,"ENST00000378319"
"ENST00000488958.5",219.407260009369,-24.4101652191446,3.41091420983237,-7.15648759173694,8.2770368356233e-13,5.11280842373287e-08,"ENST00000488958"
"ENST00000252457.9",104.411543815646,20.8543479219289,3.5877898153083,5.81258908561144,6.151392850512e-09,0.000379977687768977,"ENST00000252457"
"ENST00000351487.5",74.149372369504,-9.11908941891593,1.6014085665156,-5.69441778293814,1.2379362080772e-08,0.000764685575091364,"ENST00000351487"
"ENST00000361283.4",275.060965652475,20.8569929614813,3.93804012032569,5.29628757559644,1.18180671989738e-07,0.00730013828947809,"ENST00000361283"
"ENST00000557365.1",22.9868739587267,-21.3135611462254,3.84387597140462,-5.54480979739755,2.94273879094743e-08,0.00181775917855613,"ENST00000557365"
"ENST00000674030.1",201.149982244629,-23.6412147119105,3.40251745415077,-6.94815383917292,3.70097306982302e-12,2.28612807496038e-07,"ENST00000674030"
"ENST00000553999.5",53.3480430849423,-22.423070003798,4.15349122696615,-5.3986077683801,6.71600213379336e-08,0.0041485416780655,"ENST00000553999"
"ENST00000358025.7",307.016668409907,20.6025901970605,3.37930559312214,6.09669342689596,1.08284904352674e-09,6.688866826769e-05,"ENST00000358025"
"ENST00000555547.5",223.98690939122,-23.5872396860992,3.43505438410026,-6.86662772946966,6.57373182413845e-12,4.06065988508856e-07,"ENST00000555547"
"ENST00000700269.1",49.3292383781508,-21.3837108803625,3.9248463433131,-5.44829249603482,5.08556765485435e-08,0.00314140599608008,"ENST00000700269"
"ENST00000560877.5",43.3391903718022,19.0018872827683,2.54661001611601,7.46164004795254,8.54520680765383e-14,5.27845969715585e-09,"ENST00000560877"
"ENST00000676694.1",84.9430742217219,19.967792596526,3.69147936195844,5.40915731570893,6.33219895995031e-08,0.0039114626195509,"ENST00000676694"
"ENST00000303622.13",37.1995672167583,20.169883297419,3.83196249967119,5.26359099264403,1.41268539461791e-07,0.00872629895109428,"ENST00000303622"
"ENST00000352127.11",117.989546141851,20.1564051193228,3.32563773892557,6.06091423710955,1.35349991745148e-09,8.36070434008953e-05,"ENST00000352127"
"ENST00000286953.8",20.3766395682137,-20.0130546302483,3.35331593647111,-5.96813870491108,2.39975330160295e-09,0.000148235161193316,"ENST00000286953"
"ENST00000693281.1",115.571469751975,-20.5324580179102,3.72549420545057,-5.51133806297975,3.56115979698042e-08,0.00219976401819277,"ENST00000693281"
"ENST00000682495.1",59.1463778637517,-21.4270329342331,2.25593254882369,-9.49808226553838,2.13791085205723e-21,1.32060891242427e-16,"ENST00000682495"
"ENST00000619572.5",131.678583499897,-23.2354938703362,3.77894699253934,-6.14866890597018,7.8135890996286e-10,4.82653212273159e-05,"ENST00000619572"
"ENST00000332680.8",293.775344112007,22.9760604756566,2.77989990334974,8.26506754720582,1.39615666745807e-16,8.62419935055527e-12,"ENST00000332680"
"ENST00000557907.5",57.8654384536187,20.1874369597831,3.14032567464516,6.42845330431031,1.28908839152471e-10,7.96282790328731e-06,"ENST00000557907"
"ENST00000684041.1",28.3420695290786,-21.6852777293838,3.69235231250143,-5.87302507833898,4.27913708955887e-09,0.000264326577159141,"ENST00000684041"
"ENST00000564778.6",131.908514917757,-22.9653072177697,3.70725482950966,-6.19469345213778,5.83985753332751e-10,3.60733839691174e-05,"ENST00000564778"
"ENST00000677316.1",48.9294722682325,-17.8257468170568,3.18727167071821,-5.59279178515712,2.23447195878276e-08,0.0013802556736597,"ENST00000677316"
"ENST00000535977.5",49.4361049969676,18.6226322973786,2.70561832585462,6.88294875867101,5.86261204279626e-12,3.62139408495568e-07,"ENST00000535977"
"ENST00000703449.1",37.0075121817525,-21.7458693330073,3.0534491668093,-7.12173943138888,1.06573397458157e-12,6.5831453343878e-08,"ENST00000703449"
"ENST00000575076.5",121.781760022731,-22.2998464053599,3.4349911059244,-6.49196627231404,8.47232288884215e-11,5.23343857166669e-06,"ENST00000575076"
"ENST00000568027.5",44.3366493750681,-21.655546514037,3.1124948357062,-6.95761684986812,3.46076880104059e-12,2.13775149609078e-07,"ENST00000568027"
"ENST00000652541.1",37.9900242995868,18.9761630653441,2.66923471473206,7.10921484746571,1.16704954341364e-12,7.2089817346204e-08,"ENST00000652541"
"ENST00000674581.1",21.298335761318,18.5667642894443,2.95283057483054,6.28778516712217,3.22027119173151e-10,1.98919371784447e-05,"ENST00000674581"
"ENST00000685193.1",17.9715774236495,18.4764229880699,3.29833139711793,5.60174850962961,2.12200282641049e-08,0.00131078236590203,"ENST00000685193"
"ENST00000359210.8",57.3815948485959,18.9079903407378,3.59643931770897,5.25741953927438,1.46090777151593e-07,0.00902417339543103,"ENST00000359210"
"ENST00000348022.6",87.5255689170091,21.5975746110841,3.27045196282329,6.60385012731988,4.00614542635716e-11,2.47463609131508e-06,"ENST00000348022"
"ENST00000678574.1",54.1098282241312,-21.8905357714096,3.66847474021646,-5.96720362591836,2.41354134652904e-09,0.000149086862516445,"ENST00000678574"
"ENST00000426488.6",67.1022733682943,19.7589037083313,2.55875696238312,7.72207130212501,1.14454333664738e-14,7.06995864480453e-10,"ENST00000426488"
"ENST00000646677.2",19.6300699090984,-21.0970950259696,3.16441776962031,-6.6669752737803,2.61129065677591e-11,1.61302035159705e-06,"ENST00000646677"
"ENST00000300589.6",80.8884644620793,20.8353673883191,3.81715049922178,5.45835627716721,4.80562628600422e-08,0.00296848341312766,"ENST00000300589"
"ENST00000569266.5",77.1408987191106,-22.387190863904,4.13522583055651,-5.41377709011147,6.17089802648561e-08,0.00381182541994043,"ENST00000569266"
"ENST00000563391.1",37.2328729267487,18.3782980513159,2.63648233443406,6.97076472361836,3.15222763777395e-12,1.94716253412934e-07,"ENST00000563391"
"ENST00000449359.7",53.2935444178985,19.5764365499481,3.25963987088512,6.00570533107153,1.9050190340698e-09,0.000117674930753525,"ENST00000449359"
"ENST00000563206.5",173.33610855946,-23.7156795586199,2.62609995240692,-9.03076043883384,1.70482931987887e-19,1.05309011918237e-14,"ENST00000563206"
"ENST00000562090.5",172.216259887627,-22.9062952121485,3.51889293209039,-6.50951752559889,7.53925596701919e-11,4.65707380338743e-06,"ENST00000562090"
"ENST00000439557.6",17.5105360574126,-20.4182940384147,3.85836719590226,-5.29195201019223,1.21017652291236e-07,0.00747538139968194,"ENST00000439557"
"ENST00000697586.1",329.754582923801,22.6976961498623,3.98853133455879,5.69074033672424,1.26489737204913e-08,0.000781339755688469,"ENST00000697586"
"ENST00000538234.5",47.8857061484802,-22.230658862454,3.48375381757213,-6.38123702952893,1.75663166367793e-10,1.08508894497049e-05,"ENST00000538234"
"ENST00000643964.1",88.0825132198812,20.8801423184035,3.28975315713363,6.34702402310221,2.19519863233023e-10,1.3559961471767e-05,"ENST00000643964"
"ENST00000645818.2",49.0548014773935,-21.2644714230343,3.54562600641312,-5.99738138894864,2.00524729407061e-09,0.000123866130602035,"ENST00000645818"
"ENST00000674799.1",57.3469651299734,19.2095545759263,3.45886975119127,5.55370856890763,2.7967160763417e-08,0.00172755948751703,"ENST00000674799"
"ENST00000574306.2",63.4128551536201,-22.2806197722811,3.54233770466452,-6.28980679706008,3.17861321886543e-10,1.96346117142536e-05,"ENST00000574306"
"ENST00000575779.2",54.6159580297342,-22.3348605470813,4.12593149261518,-5.41328923833501,6.18774170385197e-08,0.0038222299278864,"ENST00000575779"
"ENST00000570856.1",60.5959114434464,-22.5479127414749,3.24781475277113,-6.94248732081668,3.85255539293357e-12,2.379761991769e-07,"ENST00000570856"
"ENST00000575858.5",44.8282131063648,19.7890279410424,2.67975360059149,7.38464459444122,1.52861152934923e-13,9.4423862779431e-09,"ENST00000575858"
"ENST00000580306.7",64.3487408562927,-23.1319366401001,3.64956219420397,-6.33827714371792,2.32348607769212e-10,1.4352405850512e-05,"ENST00000580306"
"ENST00000419071.6",27.3868425549294,-30,4.89362067085502,-6.1304302106355,8.76417561343834e-10,5.413718918177e-05,"ENST00000419071"
"ENST00000415040.6",21.3727946902085,-20.7298304732633,3.81814191301982,-5.42929805793095,5.65761294429795e-08,0.00349476409182228,"ENST00000415040"
"ENST00000577376.6",59.3138334494351,-22.5797709679029,3.47084894172762,-6.5055470137124,7.74111684459688e-11,4.78176528607594e-06,"ENST00000577376"
"ENST00000680356.1",135.689577146659,-22.1577051100246,3.59616034691803,-6.1614897480904,7.20637371604616e-10,4.45144910813888e-05,"ENST00000680356"
"ENST00000674303.1",222.121014337885,18.990308530694,3.415259881962,5.56042854337175,2.69113021220638e-08,0.001662338043382,"ENST00000674303"
"ENST00000415827.6",104.862943680113,-21.4818486512999,3.79465272494492,-5.66108421729467,1.50419579392301e-08,0.000929156783864185,"ENST00000415827"
"ENST00000593013.5",30.8152615538402,-21.8698387493671,3.40356372333465,-6.42557052757045,1.31375835439953e-10,8.11521673096135e-06,"ENST00000593013"
"ENST00000375840.9",171.057771021041,-22.647908569732,3.02000578425746,-7.49929310989731,6.41629067729804e-14,3.96340691427377e-09,"ENST00000375840"
"ENST00000542536.6",21.8353360717742,-20.7637458609414,3.81123501599167,-5.44803607592243,5.0929029988685e-08,0.00314593711143106,"ENST00000542536"
"ENST00000647930.1",128.622292280512,21.7557930106136,3.89100913109992,5.59129836954753,2.25377907961159e-08,0.00139218187526688,"ENST00000647930"
"ENST00000587640.1",41.8562857389053,-22.4364027384044,3.05201710010299,-7.35133585511275,1.96235648402785e-13,1.21216722374885e-08,"ENST00000587640"
"ENST00000680732.1",100.877191890013,-21.608980904818,2.96336811008556,-7.29203396340594,3.05310166857314e-13,1.88593143169431e-08,"ENST00000680732"
"ENST00000325971.12",124.288131311493,19.4011866692565,3.2704191793968,5.93232414715561,2.98676216651065e-09,0.00018449528578753,"ENST00000325971"
"ENST00000539560.5",37.5626777442674,-21.5382668598216,2.80934858244726,-7.66664094103243,1.7655913615454e-14,1.09062343994021e-09,"ENST00000539560"
"ENST00000649279.2",190.57502586868,-24.1296815902449,2.98189020888274,-8.09207579754785,5.86563874458347e-16,3.62326370891665e-11,"ENST00000649279"
"ENST00000696485.1",17.4661861123671,-21.7050562299041,3.85754878158983,-5.62664465411083,1.83748703864853e-08,0.00113503411864359,"ENST00000696485"
"ENST00000679472.1",214.269983307238,22.3630575645497,4.07029570892361,5.49420955227442,3.92464255999152e-08,0.00242429095573236,"ENST00000679472"
"ENST00000680552.1",162.796996067179,-23.7784729640752,4.33492300840569,-5.48532763280161,4.12703796923046e-08,0.00254931262397335,"ENST00000680552"
"ENST00000650932.1",157.189146441142,22.5466649443346,3.72787239908609,6.048132159744,1.46534733657616e-09,9.05159703276462e-05,"ENST00000650932"
"ENST00000304076.6",23.4890535931995,19.2218845758589,3.33376877475915,5.76581217071588,8.12655274098278e-09,0.000501985289363248,"ENST00000304076"
"ENST00000221249.10",55.1060213834476,20.335218646924,3.66844090344936,5.54328642116142,2.96846696420732e-08,0.00183365172846051,"ENST00000221249"
"ENST00000222214.10",45.9391964153202,19.6183636508861,3.57746481924533,5.48387325721475,4.16112945238404e-08,0.00257037127403215,"ENST00000222214"
"ENST00000593274.1",31.2551943420529,19.082736554652,2.86366119200304,6.66375498887293,2.66918311402161e-11,1.64878110136229e-06,"ENST00000593274"
"ENST00000699206.1",17.4345449208866,18.4207114173835,3.38816235975096,5.43678533124885,5.42504331450255e-08,0.00335110350580137,"ENST00000699206"
"ENST00000617130.5",28.8809886965156,-21.7637002750925,3.53309280451595,-6.15995714782087,7.27646316779142e-10,4.49474406337644e-05,"ENST00000617130"
"ENST00000600972.1",186.04076264667,-25.7725200702357,4.57665526076865,-5.63130028410906,1.78856006688581e-08,0.00110481143891604,"ENST00000600972"
"ENST00000599848.5",99.5975180687519,-23.6661871066916,2.45291924088791,-9.64817215022734,5.00396684911275e-22,3.09100036236544e-17,"ENST00000599848"
"ENST00000613065.4",74.6649769709704,-22.8945837118482,2.78031344832581,-8.2345333133695,1.8025894844086e-16,1.11347755041404e-11,"ENST00000613065"
"ENST00000401500.7",105.684576938314,-21.1822811766219,3.28438233833878,-6.44939565328919,1.12297045832735e-10,6.93670081813387e-06,"ENST00000401500"
"ENST00000391711.8",60.5202858528192,-22.2424505562492,3.28509622412542,-6.7707150837479,1.28147418221077e-11,7.91579417093413e-07,"ENST00000391711"
"ENST00000594443.5",11.106942254164,-20.8738898551005,3.84005073113789,-5.43583700231875,5.45397961981763e-08,0.00336897775095755,"ENST00000594443"
"ENST00000592922.6",63.5265287432888,-21.8325092028803,3.70325711517517,-5.89548835629459,3.73574852816682e-09,0.000230760922333393,"ENST00000592922"
"ENST00000417807.7",42.9204021842872,19.8865540820578,3.11288989149375,6.38845406527215,1.67571143386689e-10,1.03510370981392e-05,"ENST00000417807"
"ENST00000601806.5",27.2580802286467,-21.4163427829428,3.37566572413021,-6.34433161727263,2.23393167662071e-10,1.37992193596538e-05,"ENST00000601806"
"ENST00000706749.1",17.7289292258957,-30,5.52467975748521,-5.43017899985134,5.62975560429871e-08,0.00347755633433136,"ENST00000706749"
"ENST00000476300.1",31.7345155714515,-21.4587814746666,4.00106467272665,-5.36326783741858,8.17296783362745e-08,0.00504852396051001,"ENST00000476300"
"ENST00000454220.7",24.2433521104584,-21.9207263810853,4.08537376857242,-5.3656599427242,8.06537721468561e-08,0.00498206415928345,"ENST00000454220"
"ENST00000599056.5",13.4273411888116,-30,5.52467975748331,-5.43017899985321,5.62975560423984e-08,0.00347755633429499,"ENST00000599056"
"ENST00000467003.1",46.4444783750554,-24.5338597632797,4.45898667615414,-5.50211551303401,3.75260946035619e-08,0.00231802438975662,"ENST00000467003"
"ENST00000502616.5",13.1324582406436,-21.303059329106,2.86860477427648,-7.42627897720033,1.11695291239561e-13,6.8995298351589e-09,"ENST00000502616"
"ENST00000391771.1",156.195571259608,-23.2217056237741,3.17506042722007,-7.31378383374768,2.59722845309813e-13,1.60433398776325e-08,"ENST00000391771"
"ENST00000336095.10",47.1811733284772,-21.4986155484897,3.07708049670439,-6.98669260408206,2.81441948544254e-12,1.73849506035271e-07,"ENST00000336095"
"ENST00000448110.6",52.3733618840202,-21.5406421705018,3.24835324582974,-6.63124991044489,3.32856123262381e-11,2.05608555900406e-06,"ENST00000448110"
"ENST00000397137.5",74.6676401497509,-22.7453344810014,4.27753770026167,-5.31738960000517,1.05266514400685e-07,0.00650241786104472,"ENST00000397137"
"ENST00000414542.6",78.1553916405352,21.3075644866984,3.84946787212575,5.53519738169213,3.10878056018204e-08,0.00192032483983005,"ENST00000414542"
"ENST00000398449.8",115.47105994956,20.7483894594575,3.40353965136605,6.09612097544681,1.08673184625203e-09,6.71285128748339e-05,"ENST00000398449"
"ENST00000397906.7",20.3055400276664,-20.7327967449016,3.44112075165678,-6.02501284935132,1.69096189278703e-09,0.000104452407079348,"ENST00000397906"
"ENST00000421503.6",117.334754362917,-23.2301515148823,3.73032228938407,-6.22738458309401,4.74285892353226e-10,2.92971138565511e-05,"ENST00000421503"
"ENST00000698883.1",518.59864909098,-24.8912337873912,3.27493284447212,-7.60053258173098,2.94914499291575e-14,1.82171635357399e-09,"ENST00000698883"
"ENST00000674359.1",20.0333497474208,-21.517596353174,3.67066322633803,-5.86204591006313,4.57198566526174e-09,0.000282416126528883,"ENST00000674359"
"ENST00000693052.1",201.449061714682,-23.7532640688211,3.43091177118774,-6.92330950282583,4.41212336074427e-12,2.72541272116534e-07,"ENST00000693052"
"ENST00000407597.7",104.708550926316,21.7624209133239,4.15186860151058,5.2415967368057,1.59192981318636e-07,0.00983350964903346,"ENST00000407597"
"ENST00000337339.7",78.4635104140865,19.1805769312903,3.60672211371357,5.3180079658373,1.04909477296138e-07,0.00648036332205973,"ENST00000337339"
"ENST00000647286.1",104.57048079445,-24.9658610962669,3.77483149478352,-6.6137683578108,3.74657856850285e-11,2.31429904754989e-06,"ENST00000647286"
"ENST00000676343.1",137.347642549851,-23.7650000027242,3.33095043523326,-7.13460030847321,9.70688059403543e-13,5.99603721174163e-08,"ENST00000676343"
"ENST00000634465.1",26.8290809478634,-21.2387457846951,2.6711320255117,-7.95121528320058,1.84690671708548e-15,1.14085274821087e-10,"ENST00000634465"
"ENST00000337990.2",32.6221882057234,-21.9173690591266,3.90524926276972,-5.61228428312464,1.9967304723188e-08,0.00123340038005605,"ENST00000337990"
"ENST00000644766.1",80.4126206955857,19.2652193594061,2.5344284883556,7.60140577961459,2.92931010442322e-14,1.80946414460327e-09,"ENST00000644766"
"ENST00000371323.3",142.350014837358,-23.526661926966,3.81710565895627,-6.16348197534543,7.11624823521438e-10,4.39577769737428e-05,"ENST00000371323"
"ENST00000354719.10",17.9629850114543,18.7271859097687,3.38438967399106,5.53340120781202,3.14079918671511e-08,0.00194010306562579,"ENST00000354719"
"ENST00000370698.7",60.4569412767935,-21.8250359557528,4.08232473975372,-5.34622729623158,8.98064199907808e-08,0.00554743236925052,"ENST00000370698"
"ENST00000370475.9",62.709551324538,-22.1064575146409,2.64144721291823,-8.36907033633963,5.80745796463141e-17,3.58732485933247e-12,"ENST00000370475"
"ENST00000370396.7",34.7573451276362,-21.5786177581288,3.48442585045019,-6.19287615356797,5.90761473303082e-10,3.64919269674047e-05,"ENST00000370396"
